filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean,look_away_level,looking_away,frequent_looking_away,face_not_visible,excessive_head_movement,noticeable_fidgeting,distracted_by_offscreen_activity,camera_or_video_issue,reading_from_screen_or_notes,looking_down_frequently,body_out_of_frame,poor_lighting,background_distraction_visible,hand_to_face_or_hair,annotation_quality,notes
sample35.mp4,66.00,69.00,3.0,4,1.0,1.0,0.25,4,1,0.0,2.8567,1.1327,25.5366,2.7615,-7.7568,1.7076,2.1443,31.8,0,0.0,0.6546,0.0179,0.8326,0.004,0.6878,0.8471,0.4,0.2,0.0,0.0366,-177.8122,24.6193,0.0,3.1373,1,1,0,,,,,,,,,,,,clear,
sample35.mp4,126.00,129.00,3.0,5,0.2,1.0,0.6667,3,2,2.23,1.5824,0.7449,-5.832,24.3705,-5.8364,6.0607,44.8439,2.18,0,0.0,0.6476,0.0197,0.894,0.0665,0.6878,0.8471,0.4,0.2,0.0,0.0884,-177.8122,24.6193,0.8,102.5757,0,0,0,,,,,,,,,,,,clear,
sample35.mp4,213.00,216.00,3.0,5,0.4,1.0,0.0,5,0,1.99,5.5993,3.7898,-10.215,30.1811,35.3201,72.5018,38.7984,2.51,1,20.0,0.7417,0.0492,0.9811,0.1052,0.6878,0.8471,0.4,0.2,0.4,0.1514,-177.8122,24.6193,0.6,37.1411,2,1,1,,,,,,,,,,,,clear,
sample35.mp4,219.00,222.00,3.0,5,0.8,1.0,0.2,5,1,0.66,1.2876,0.9167,17.6615,19.8624,-7.5302,6.044,66.5227,1.48,1,20.0,0.6908,0.0807,0.9344,0.1506,0.6878,0.8471,0.4,0.2,0.4,0.132,-177.8122,24.6193,0.4,145.3747,1,1,0,,,,,,,,,,,,clear,
sample36.mp4,150.00,153.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,5.2685,1.3607,6.8862,3.4352,-1.2786,1.1608,1.6647,37.53,1,20.0,0.75,,1.0,,0.6923,1.1803,0.1884,0.1739,1.0,0.1893,175.5599,0.3815,0.0,6.8746,0,0,0,,,,,,,,,,,,clear,
sample37.mp4,144.00,147.00,3.0,8,0.625,1.0,0.0,3,0,1.0,8.706,0.7336,-22.1718,1.7741,2.0991,0.4457,1.2581,44.29,0,0.0,0.7421,0.0295,1.0333,0.0828,0.7431,0.9817,0.2472,0.2188,0.0,0.0991,-170.9334,-22.9856,0.0,1.816,0,0,0,,,,,,,,,,,,clear,
sample37.mp4,177.00,180.00,3.0,7,0.1429,1.0,0.0,6,0,2.4,8.6884,0.5871,-16.7858,2.9556,0.0278,0.6812,1.4803,40.32,1,20.0,0.79,0.0431,1.1,0.0918,0.7431,0.9817,0.2472,0.2188,0.3333,0.1578,-170.9334,-22.9856,0.0,6.2449,0,0,0,,,,,,,,,,,,clear,
sample38.mp4,15.00,18.00,3.0,9,0.1111,1.0,0.0,0,0,2.67,1.6844,0.5035,5.2096,17.2221,-0.1926,2.5777,66.775,1.48,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.8889,102.1526,0,0,0,,,,,,,,,,,,clear,
sample38.mp4,18.00,21.00,3.0,9,0.6667,1.0,0.0,0,0,1.0,2.3395,1.1421,-8.8286,11.5131,2.0728,1.5982,5.3554,15.73,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.2222,9.4269,0,0,0,,,,,,,,,,,,clear,
sample38.mp4,243.00,246.00,3.0,9,1.0,1.0,0.0,0,0,0.0,1.755,0.9038,-20.9838,3.3762,0.3977,1.4386,31.6471,3.06,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.8889,316.6538,0,0,0,,,,,,,,,,,,clear,
sample39.mp4,45.00,48.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,2.1878,1.0513,6.9246,4.9901,-3.2647,0.8053,46.2755,2.12,1,20.0,0.7141,,1.2,,0.738,0.9673,0.1198,0.1198,1.0,0.2339,176.3038,-7.9514,0.5556,89.8208,0,0,0,,,,,,,,,,,,clear,
sample39.mp4,84.00,87.00,3.0,9,1.0,1.0,0.0,0,0,0.0,3.4574,1.4609,-3.8072,9.1075,-3.005,1.1124,4.6154,17.81,0,0.0,,,,,0.738,0.9673,0.1198,0.1198,0.0,,176.3038,-7.9514,0.2222,7.8557,1,1,0,,,,,,,,,,,,clear,
sample39.mp4,120.00,123.00,3.0,9,0.6667,1.0,0.0,3,0,1.0,3.845,2.1532,-3.6121,9.0482,-2.986,1.2173,35.4622,2.74,1,20.0,0.7489,0.0328,1.0778,0.1912,0.738,0.9673,0.1198,0.1198,0.3333,0.2038,176.3038,-7.9514,0.4444,47.6639,0,0,0,,,,,,,,,,,,clear,
sample39.mp4,240.00,243.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,4.0833,1.5582,-5.8644,11.5453,-2.1336,2.9436,4.4386,18.39,0,0.0,0.7729,,1.3,,0.738,0.9673,0.1198,0.1198,1.0,0.3345,176.3038,-7.9514,0.2222,10.7801,0,0,0,,,,,,,,,,,,clear,
sample39.mp4,255.00,258.00,3.0,9,0.4444,1.0,0.0,5,0,1.67,3.7408,1.9395,2.0043,9.4706,-5.6389,1.8191,33.9403,2.86,1,20.0,0.8137,0.0387,1.3083,0.3114,0.738,0.9673,0.1198,0.1198,0.6,0.3769,176.3038,-7.9514,0.5556,86.8201,1,1,0,,,,,,,,,,,,clear,
sample39.mp4,270.00,273.00,3.0,9,1.0,1.0,0.0,0,0,0.0,3.5256,0.8812,-5.6664,8.1363,-2.431,2.9605,4.5363,18.06,0,0.0,,,,,0.738,0.9673,0.1198,0.1198,0.0,,176.3038,-7.9514,0.2222,7.4569,0,0,0,,,,,,,,,,,,clear,
sample39.mp4,300.00,303.00,3.0,9,1.0,1.0,0.0,0,0,0.0,4.168,1.5127,-5.8382,7.5099,-3.2921,0.7261,4.4615,18.31,0,0.0,,,,,0.738,0.9673,0.1198,0.1198,0.0,,176.3038,-7.9514,0.1111,6.5748,1,1,0,,,,,,,,,,,,clear,
sample3.mp4,3.00,6.00,3.0,7,0.7143,1.0,0.8571,7,6,0.8,3.8455,2.7477,-4.459,4.9159,-0.3755,7.6289,62.7905,1.57,2,40.0,0.5697,0.0486,0.6783,0.115,0.5812,0.4867,0.2394,0.1831,0.4286,0.1997,-176.5546,-0.2977,0.7143,204.7982,0,0,0,,,,,,,,,,,,clear,
sample3.mp4,9.00,12.00,3.0,7,0.4286,1.0,1.0,7,7,1.6,5.3526,3.0633,-6.3762,5.9726,-9.4371,10.1862,24.1233,3.98,2,40.0,0.5482,0.0428,0.7392,0.2759,0.5812,0.4867,0.2394,0.1831,0.5714,0.2728,-176.5546,-0.2977,1.0,303.2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample3.mp4,12.00,15.00,3.0,8,0.375,1.0,0.875,8,7,1.8,4.6662,2.4495,-4.7777,10.7992,-0.839,5.3208,22.1086,4.33,3,60.0,0.5953,0.0503,0.7474,0.3355,0.5812,0.4867,0.2394,0.1831,0.375,0.2859,-176.5546,-0.2977,1.0,310.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample3.mp4,21.00,24.00,3.0,7,0.8571,1.0,1.0,6,6,0.4,3.5507,1.8386,-2.1434,14.5632,2.1517,6.1254,27.2892,3.53,0,0.0,0.5457,0.0332,0.5302,0.0602,0.5812,0.4867,0.2394,0.1831,0.1667,0.0659,-176.5546,-0.2977,0.5714,62.3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample40.mp4,102.00,105.00,3.0,9,0.6667,1.0,0.0,0,0,1.0,1.8239,1.4452,-2.9896,21.1809,1.3727,2.6103,33.6901,2.88,0,0.0,,,,,0.8454,1.2091,0.1818,0.1558,0.0,,-176.871,-7.9059,0.8889,316.8562,2,1,1,,,,,,,,,,,,clear,
sample41.mp4,195.00,198.00,3.0,9,0.4444,1.0,0.4286,7,3,1.67,8.9653,1.8954,-26.782,2.2233,6.5599,1.233,1.2885,43.7,0,0.0,0.6897,0.0823,0.9619,0.1425,0.6199,0.9675,0.2056,0.1967,0.4286,0.1621,175.4244,-24.7394,0.0,5.2145,1,1,0,,,,,,,,,,,,clear,
sample41.mp4,267.00,270.00,3.0,9,0.1111,1.0,0.375,8,3,2.67,4.6829,3.0931,-26.0902,3.7012,2.9304,1.518,17.3659,5.44,1,20.0,0.646,0.0596,0.918,0.114,0.6199,0.9675,0.2056,0.1967,0.375,0.1284,175.4244,-24.7394,0.1111,42.9717,0,0,0,,,,,,,,,,,,clear,
sample41.mp4,270.00,273.00,3.0,9,0.2222,1.0,0.7143,7,5,2.33,10.8799,1.9911,-22.4959,2.5874,4.8312,2.2239,1.9737,33.63,2,40.0,0.5745,0.0575,0.9425,0.1748,0.6199,0.9675,0.2056,0.1967,0.4286,0.1773,175.4244,-24.7394,0.1111,7.0551,1,1,0,,,,,,,,,,,,clear,
sample42.mp4,12.00,15.00,3.0,8,0.75,1.0,0.0,2,0,0.6,0.8422,0.7673,-17.2358,4.0809,4.4618,2.3181,70.2663,1.4,2,40.0,0.6884,0.0145,1.1488,0.006,0.7012,1.1961,0.2438,0.1393,0.0,0.0506,-178.2302,-16.7627,0.5,180.7319,0,0,0,,,,,,,,,,,,clear,
sample42.mp4,21.00,24.00,3.0,7,0.2857,1.0,0.0,2,0,2.0,1.0325,0.3217,-2.5906,19.357,3.3265,3.7267,3.6094,21.69,2,40.0,0.7162,0.017,1.0917,0.0917,0.7012,1.1961,0.2438,0.1393,0.5,0.1058,-178.2302,-16.7627,0.4286,17.151,0,0,0,,,,,,,,,,,,clear,
sample42.mp4,69.00,72.00,3.0,7,0.7143,1.0,0.0,1,0,0.8,1.082,0.4936,11.0949,13.3465,-1.8815,2.7372,63.9668,1.54,1,20.0,0.7273,,1.375,,0.7012,1.1961,0.2438,0.1393,1.0,0.1808,-178.2302,-16.7627,0.7143,119.5278,0,0,0,,,,,,,,,,,,clear,
sample42.mp4,219.00,222.00,3.0,7,0.0,1.0,0.4,5,2,2.8,1.0256,0.5735,-17.3166,3.5603,3.638,1.1917,80.6419,1.22,1,20.0,0.6489,0.0388,1.4183,0.1578,0.7012,1.1961,0.2438,0.1393,0.4,0.2369,-178.2302,-16.7627,0.5714,205.8781,0,0,0,,,,,,,,,,,,clear,
sample44.mp4,189.00,192.00,3.0,9,0.8889,1.0,0.3333,9,3,0.33,10.1776,1.6877,-6.9044,6.138,0.5849,0.5869,3.0687,24.58,2,40.0,0.6497,0.0224,0.8519,0.0578,0.6059,0.8404,0.1974,0.1685,0.0,0.0723,-169.6951,-7.5456,0.1111,5.1271,0,0,0,,,,,,,,,,,,clear,
sample45.mp4,150.00,153.00,3.0,8,0.75,1.0,0.1429,7,1,0.8,3.3213,0.7515,2.5042,9.6631,-2.9716,2.0716,3.4918,22.26,2,40.0,0.6979,0.0397,0.8878,0.074,0.7072,0.8513,0.3074,0.2453,0.0,0.0757,176.8086,8.4847,0.125,6.9036,0,0,0,,,,,,,,,,,,clear,
sample46.mp4,90.00,93.00,3.0,9,0.7778,1.0,0.0,9,0,0.67,2.0882,1.0587,20.5766,5.4883,-0.5805,3.3884,2.014,33.18,2,40.0,0.7383,0.0118,1.1528,0.0961,0.7424,1.1978,0.3476,0.3369,0.1111,0.0872,177.7036,16.2861,0.0,6.392,0,0,0,,,,,,,,,,,,clear,
sample46.mp4,165.00,168.00,3.0,9,0.4444,1.0,0.0,5,0,1.67,1.0017,1.3411,13.6717,11.8995,1.2233,1.3718,3.4336,22.56,0,0.0,0.7411,0.0137,1.0833,0.1116,0.7424,1.1978,0.3476,0.3369,0.4,0.1198,177.7036,16.2861,0.2222,9.7609,0,0,0,,,,,,,,,,,,clear,
sample47.mp4,36.00,39.00,3.0,9,0.2222,1.0,0.125,8,1,2.3,4.0483,2.7409,-0.2094,5.9471,-2.1309,1.6715,33.2852,2.92,2,40.0,0.6657,0.0932,1.2499,0.3838,0.7218,1.1933,0.144,0.14,0.5,0.2768,-175.1124,0.4636,0.2222,44.5155,0,0,0,,,,,,,,,,,,clear,
sample47.mp4,111.00,114.00,3.0,9,0.5556,1.0,0.125,8,1,1.33,7.7609,2.1669,3.5138,4.7904,-2.3709,3.1373,3.4733,22.35,2,40.0,0.7031,0.0492,1.3885,0.3979,0.7218,1.1933,0.144,0.14,0.625,0.3261,-175.1124,0.4636,0.0,5.6891,0,0,0,,,,,,,,,,,,clear,
sample47.mp4,114.00,117.00,3.0,9,0.5556,1.0,0.1111,9,1,1.33,5.0735,3.3139,-0.9822,3.594,-0.9504,1.7752,2.6304,27.55,2,40.0,0.6962,0.0262,1.002,0.1985,0.7218,1.1933,0.144,0.14,0.8889,0.2626,-175.1124,0.4636,0.0,4.1925,1,1,0,,,,,,,,,,,,clear,
sample48.mp4,9.00,12.00,3.0,9,0.4444,1.0,0.3333,6,2,1.67,1.1286,0.568,0.5678,15.6727,-2.3008,1.41,20.6273,4.62,1,20.0,0.6604,0.0367,0.9702,0.2397,0.7178,0.9649,0.4304,0.1263,0.3333,0.193,177.1355,-16.272,0.6667,94.966,2,1,1,,,,,,,,,,,,clear,
sample48.mp4,39.00,42.00,3.0,9,0.2222,1.0,0.4286,7,3,2.33,1.1741,0.8789,10.2485,17.1938,-4.0002,1.0554,51.1096,1.92,2,40.0,0.7027,0.0855,0.9412,0.1152,0.7178,0.9649,0.4304,0.1263,0.1429,0.1393,177.1355,-16.272,0.8889,209.5443,1,1,0,,,,,,,,,,,,clear,
sample48.mp4,120.00,123.00,3.0,9,0.0,1.0,0.0,8,0,3.0,0.8485,0.8844,-19.0707,15.0965,0.8997,2.7104,4.0171,19.93,1,20.0,0.8837,0.0709,1.2052,0.127,0.7178,0.9649,0.4304,0.1263,0.875,0.2976,177.1355,-16.272,0.1111,12.9288,1,1,0,,,,,,,,,,,,clear,
sample48.mp4,174.00,177.00,3.0,9,0.3333,1.0,0.0,6,0,2.0,2.9446,1.2974,2.4898,19.5919,-2.3453,2.2957,8.0559,11.04,2,40.0,0.7477,0.0546,1.0714,0.1934,0.7178,0.9649,0.4304,0.1263,0.1667,0.1348,177.1355,-16.272,0.5556,21.3016,1,1,0,,,,,,,,,,,,clear,
sample49.mp4,63.00,66.00,3.0,9,0.8889,1.0,0.0,9,0,0.33,5.0188,2.0933,22.4426,7.4918,-3.4263,3.3118,4.7474,17.4,0,0.0,0.7276,0.0269,0.8575,0.0861,0.7185,0.8431,0.3157,0.2668,0.0,0.083,176.3242,24.6808,0.1111,5.4795,1,1,0,,,,,,,,,,,,clear,
sample49.mp4,108.00,111.00,3.0,9,0.4444,1.0,0.0,6,0,1.67,3.9751,1.3569,24.6535,9.5844,-0.4062,2.6815,4.3461,18.71,0,0.0,0.7267,0.027,0.7569,0.0942,0.7185,0.8431,0.3157,0.2668,0.1667,0.1216,176.3242,24.6808,0.1111,7.026,0,0,0,,,,,,,,,,,,clear,
sample4.mp4,24.00,27.00,3.0,9,0.7778,1.0,0.0,2,0,0.67,29.131,2.6829,8.0099,1.3593,-7.7292,0.9027,1.8481,35.11,0,0.0,0.7533,0.0867,0.6979,0.0521,0.8322,0.7295,0.1455,0.0909,0.0,0.1254,152.14,7.6782,0.0,3.0945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clear,
sample4.mp4,33.00,36.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,28.9335,3.4404,11.1144,2.9151,-9.5142,1.6367,2.592,27.84,1,20.0,0.788,,1.3333,,0.8322,0.7295,0.1455,0.0909,1.0,0.6054,152.14,7.6782,0.0,5.035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clear,
sample4.mp4,54.00,57.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,30.6683,3.153,6.6898,4.5883,-5.8814,3.0049,3.1098,24.33,0,0.0,0.6896,,0.8571,,0.8322,0.7295,0.1455,0.0909,1.0,0.1914,152.14,7.6782,0.0,5.8744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clear,
sample4.mp4,66.00,69.00,3.0,9,1.0,1.0,0.0,0,0,0.0,27.9924,1.882,5.7233,3.0051,-6.8521,2.9397,2.8316,26.1,0,0.0,,,,,0.8322,0.7295,0.1455,0.0909,0.0,,152.14,7.6782,0.0,3.5927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clear,
sample4.mp4,81.00,84.00,3.0,9,1.0,1.0,0.0,0,0,0.0,30.1373,5.558,6.1773,2.014,-7.651,1.2535,2.4562,28.93,0,0.0,,,,,0.8322,0.7295,0.1455,0.0909,0.0,,152.14,7.6782,0.1111,5.7561,1,1,0,,,,,,,,,,,,clear,
sample51.mp4,90.00,93.00,3.0,9,0.5556,1.0,0.0,4,0,1.24,8.1767,5.3417,10.8124,7.6855,-0.2587,1.4347,33.6757,2.88,1,20.0,0.7364,0.0112,0.9167,0.1443,0.7255,0.8434,0.2345,0.1931,0.0,0.1624,176.1504,15.9537,0.4444,49.4943,0,0,0,,,,,,,,,,,,clear,
sample52.mp4,150.00,153.00,3.0,9,1.0,1.0,0.0,9,0,0.0,10.0005,1.7475,7.4882,7.9261,-2.5214,2.7437,4.1435,19.44,2,40.0,0.7856,0.025,1.2111,0.0598,0.7377,1.1977,0.1714,0.1297,0.0,0.074,168.3168,8.6591,0.2222,6.9531,0,0,0,,,,,,,,,,,,clear,
sample52.mp4,231.00,234.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,10.6037,2.8667,6.0963,9.4489,-0.0776,3.6786,5.0864,16.43,3,60.0,0.7217,0.0282,1.4042,0.1114,0.7377,1.1977,0.1714,0.1297,0.625,0.2171,168.3168,8.6591,0.1111,7.7906,1,1,0,,,,,,,,,,,,clear,
sample53.mp4,162.00,165.00,3.0,9,0.1111,1.0,0.0,1,0,2.67,24.8827,5.6484,-1.4804,1.0696,-5.6479,0.4611,27.7078,3.48,1,20.0,0.7761,,1.3333,,0.7146,1.2069,0.2378,0.196,0.0,0.1406,168.2896,-7.4165,0.8889,51.8242,0,0,0,,,,,,,,,,,,clear,
sample53.mp4,168.00,171.00,3.0,9,0.6667,1.0,0.0,9,0,1.0,18.2171,2.8726,-3.9349,2.559,15.8128,55.9932,16.8204,5.61,1,20.0,0.7822,0.0533,1.3787,0.1026,0.7146,1.2069,0.2378,0.196,0.5556,0.1919,168.2896,-7.4165,0.0,8.0049,0,0,0,,,,,,,,,,,,clear,
sample54.mp4,87.00,90.00,3.0,9,0.5556,1.0,0.625,8,5,1.33,0.9851,0.557,15.9512,11.3791,1.7667,2.8786,3.0167,24.9,2,40.0,0.6594,0.0586,1.1228,0.0579,0.7096,0.9724,0.1858,0.1757,0.375,0.1702,178.3466,16.2532,0.1111,9.2944,2,1,1,,,,,,,,,,,,clear,
sample55.mp4,138.00,141.00,3.0,9,0.8889,1.0,0.0,8,0,0.33,1.8806,0.6958,-28.3361,2.1619,7.2658,0.9678,31.1549,3.11,3,60.0,0.6949,0.0214,0.9087,0.0831,0.7157,0.9576,0.4563,0.3429,0.125,0.0879,-178.1247,-30.1623,0.2222,81.3557,0,0,0,,,,,,,,,,,,clear,
sample56.mp4,33.00,36.00,3.0,7,1.0,1.0,0.0,0,0,0.0,10.8162,2.6725,0.977,6.3269,0.9929,1.3346,3.9665,20.13,0,0.0,,,,,0.9456,1.322,0.1742,0.1573,0.0,,174.2929,-15.8232,0.8571,17.7931,1,1,0,,,,,,,,,,,,clear,
sample56.mp4,39.00,42.00,3.0,7,0.5714,1.0,0.0,1,0,1.2,6.437,4.3024,-0.0085,12.1002,0.6102,1.4692,44.4725,2.2,1,20.0,0.8542,,1.3,,0.9456,1.322,0.1742,0.1573,0.0,0.094,174.2929,-15.8232,0.5714,62.2128,1,1,0,,,,,,,,,,,,clear,
sample56.mp4,120.00,123.00,3.0,8,0.875,1.0,0.0,1,0,0.2,7.094,1.7154,-7.1254,7.069,3.3626,1.5498,3.9198,20.33,0,0.0,1.0455,,1.3214,,0.9456,1.322,0.1742,0.1573,0.0,0.0999,174.2929,-15.8232,0.25,9.191,1,1,0,,,,,,,,,,,,clear,
sample56.mp4,126.00,129.00,3.0,8,0.375,1.0,0.0,3,0,2.0,5.0143,2.4505,-3.0375,16.7941,2.0555,1.9956,5.9599,14.37,1,20.0,1.0088,0.0311,1.2558,0.1492,0.9456,1.322,0.1742,0.1573,0.0,0.1778,174.2929,-15.8232,0.625,18.016,2,1,1,,,,,,,,,,,,clear,
sample56.mp4,240.00,243.00,3.0,8,0.5,1.0,0.0,3,0,1.6,4.6338,1.4024,-2.9983,11.8745,2.3022,1.0946,4.9252,16.88,1,20.0,0.9012,0.0409,1.4139,0.1567,0.9456,1.322,0.1742,0.1573,0.3333,0.1487,174.2929,-15.8232,0.375,13.2574,1,1,0,,,,,,,,,,,,clear,
sample57.mp4,159.00,162.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,2.1349,1.24,6.1191,11.8796,-3.0327,1.4754,5.0234,16.6,1,20.0,0.824,0.0552,1.3073,0.1842,0.7426,1.4686,0.177,0.115,0.625,0.232,-178.0514,16.2058,0.3333,11.5887,0,0,0,,,,,,,,,,,,clear,
sample57.mp4,249.00,252.00,3.0,9,0.0,1.0,0.0,9,0,3.0,1.4379,0.8068,4.5965,9.6013,0.4903,1.5018,33.5311,2.9,2,40.0,0.7571,0.0382,1.3694,0.1771,0.7426,1.4686,0.177,0.115,0.5556,0.1847,-178.0514,16.2058,0.5556,51.5569,0,0,0,,,,,,,,,,,,clear,
sample58.mp4,51.00,54.00,3.0,9,0.4444,1.0,0.5556,9,5,1.67,10.1594,5.9393,20.5137,6.6407,-1.8464,6.0481,5.8783,14.54,2,40.0,0.6644,0.0574,1.0057,0.145,0.707,0.9559,0.2094,0.1429,0.3333,0.1509,-175.4528,24.1984,0.3333,10.2049,1,1,0,,,,,,,,,,,,clear,
sample58.mp4,126.00,129.00,3.0,9,0.3333,1.0,1.0,8,8,2.0,8.2026,3.4297,23.9506,2.8131,11.2962,55.7725,18.0852,5.24,0,0.0,0.5905,0.0242,0.773,0.1203,0.707,0.9559,0.2094,0.1429,0.625,0.2247,-175.4528,24.1984,0.0,4.7613,0,0,0,,,,,,,,,,,,clear,
sample58.mp4,180.00,183.00,3.0,9,0.1111,1.0,0.2857,7,2,2.67,3.5491,1.6694,23.5632,12.0888,-20.6,55.4379,71.9945,1.37,2,40.0,0.7027,0.072,1.0122,0.1634,0.707,0.9559,0.2094,0.1429,0.4286,0.1568,-175.4528,24.1984,0.3333,83.8744,1,1,0,,,,,,,,,,,,clear,
sample58.mp4,183.00,186.00,3.0,9,0.0,1.0,0.2222,9,2,3.0,6.4618,2.9208,24.2061,9.4959,2.9038,4.5163,3.9618,20.15,0,0.0,0.7318,0.0688,0.8896,0.0985,0.707,0.9559,0.2094,0.1429,0.1111,0.1028,-175.4528,24.1984,0.2222,9.4169,2,1,1,,,,,,,,,,,,clear,
sample58.mp4,252.00,255.00,3.0,9,0.6667,1.0,0.375,8,3,1.0,4.402,1.2831,16.5531,9.3368,1.2544,2.9315,3.9174,20.34,2,40.0,0.6786,0.0571,1.0619,0.1666,0.707,0.9559,0.2094,0.1429,0.375,0.1817,-175.4528,24.1984,0.2222,8.4394,2,1,1,,,,,,,,,,,,clear,
sample58.mp4,291.00,294.00,3.0,9,0.3333,1.0,0.5,6,3,2.0,5.6865,4.4348,7.9938,14.3766,-3.4568,5.2541,6.3942,13.52,0,0.0,0.6538,0.0877,0.8287,0.1239,0.707,0.9559,0.2094,0.1429,0.5,0.1732,-175.4528,24.1984,0.5556,18.4767,2,1,1,,,,,,,,,,,,clear,
sample5.mp4,6.00,9.00,3.0,9,0.0,1.0,0.2222,9,2,3.0,8.5135,4.2279,-15.514,4.9255,1.0011,1.1031,2.1167,32.09,0,0.0,0.6847,0.0649,0.6267,0.0196,0.6926,0.6193,0.2534,0.1869,0.0,0.0571,-175.0034,-23.2263,0.4444,9.2248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,21.00,24.00,3.0,9,0.4444,1.0,0.6667,9,6,1.67,15.9866,23.6593,-15.7653,7.4981,-0.1415,3.1665,10.9607,8.36,0,0.0,0.5261,0.1369,0.6301,0.0324,0.6926,0.6193,0.2534,0.1869,0.5556,0.1803,-175.0034,-23.2263,0.2222,15.4387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,30.00,33.00,3.0,9,0.6667,1.0,0.2222,9,2,1.0,4.0475,1.6636,-13.841,10.4107,-0.8246,1.8556,5.2874,15.9,1,20.0,0.634,0.1106,0.7112,0.1593,0.6926,0.6193,0.2534,0.1869,0.2222,0.1407,-175.0034,-23.2263,0.2222,9.7086,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample5.mp4,48.00,51.00,3.0,9,0.7778,1.0,0.3333,9,3,0.67,14.3701,25.5505,-15.9614,14.4376,-13.8326,54.4975,64.3013,1.53,3,60.0,0.6571,0.0746,0.7062,0.0484,0.6926,0.6193,0.2534,0.1869,0.1111,0.117,-175.0034,-23.2263,0.4444,91.3885,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample5.mp4,57.00,60.00,3.0,9,0.7778,1.0,0.5556,9,5,0.67,9.9967,8.1848,-28.9318,8.0613,-33.9313,67.3239,65.2556,1.51,0,0.0,0.6606,0.037,0.6575,0.0466,0.6926,0.6193,0.2534,0.1869,0.0,0.0695,-175.0034,-23.2263,0.2222,76.5165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample5.mp4,66.00,69.00,3.0,9,0.5556,1.0,0.8889,9,8,1.33,12.1477,24.944,-5.2504,15.5193,3.4605,25.4705,51.3775,1.91,2,40.0,0.507,0.0907,0.6576,0.0657,0.6926,0.6193,0.2534,0.1869,0.5556,0.2019,-175.0034,-23.2263,0.5556,96.4237,2,1,1,,,,,,,,,,,,clear,
sample5.mp4,78.00,81.00,3.0,9,0.7778,1.0,0.5556,9,5,0.67,9.1076,5.6404,-18.7463,15.0574,-18.7897,50.6695,46.0895,2.12,1,20.0,0.5994,0.0984,0.6375,0.0192,0.6926,0.6193,0.2534,0.1869,0.2222,0.1063,-175.0034,-23.2263,0.3333,46.0396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,87.00,90.00,3.0,9,0.6667,1.0,0.3333,9,3,1.0,8.1809,4.5749,-18.1044,17.0633,-17.3785,51.801,47.3187,2.07,0,0.0,0.6162,0.125,0.6532,0.0615,0.6926,0.6193,0.2534,0.1869,0.2222,0.1193,-175.0034,-23.2263,0.4444,49.1488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,111.00,114.00,3.0,9,0.7778,1.0,0.4444,9,4,0.67,8.1976,7.5556,-16.0616,14.9445,-36.328,70.1694,71.5359,1.38,1,20.0,0.6395,0.0583,0.6843,0.0674,0.6926,0.6193,0.2534,0.1869,0.1111,0.1097,-175.0034,-23.2263,0.6667,124.1466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
